PaymentID,MsgId,InstrId,EndToEndId,PaymentDate,SettlementDate,Amount,CurrencyCode,DebtorID,CreditorID,DebtorAgentBIC,CreditorAgentBIC,PurposeCode,StatusCode,ChargeBearer,ProcessingTimeMinutes
PACS008-ddd2246b79-INST-20251004-00592,PACS008-ddd2246b79,INST-20251004-00592,E2E-20251004-00592,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,9214.09,USD,P15061,P15078,IRCEIE2DXXX,BPPIITRRXXX,LOAN,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00593,PACS008-ddd2246b79,INST-20251004-00593,E2E-20251004-00593,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15079,IRCEIE2DXXX,CCFRFRPPXXX,SERV,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00594,PACS008-ddd2246b79,INST-20251004-00594,E2E-20251004-00594,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15080,IRCEIE2DXXX,CAIXESBBXXX,TAXS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00595,PACS008-ddd2246b79,INST-20251004-00595,E2E-20251004-00595,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15081,IRCEIE2DXXX,UBSWCHZH80A,SALA,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00596,PACS008-ddd2246b79,INST-20251004-00596,E2E-20251004-00596,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15082,IRCEIE2DXXX,HYVEDEMMXXX,ROYA,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00597,PACS008-ddd2246b79,INST-20251004-00597,E2E-20251004-00597,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,8920.48,USD,P15061,P15083,IRCEIE2DXXX,BESCPTPLXXX,PENS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00598,PACS008-ddd2246b79,INST-20251004-00598,E2E-20251004-00598,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15084,IRCEIE2DXXX,BSABESBBXXX,PENS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00599,PACS008-ddd2246b79,INST-20251004-00599,E2E-20251004-00599,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15085,IRCEIE2DXXX,RAIFCH22XXX,SUPP,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00600,PACS008-ddd2246b79,INST-20251004-00600,E2E-20251004-00600,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15086,IRCEIE2DXXX,ACTVPTPLXXX,ROYA,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00602,PACS008-ddd2246b79,INST-20251004-00602,E2E-20251004-00602,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15088,IRCEIE2DXXX,CHASUS33XXX,DIVD,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00603,PACS008-ddd2246b79,INST-20251004-00603,E2E-20251004-00603,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15089,IRCEIE2DXXX,LOYDGB2LXXX,EDUC,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00604,PACS008-ddd2246b79,INST-20251004-00604,E2E-20251004-00604,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,12069.90,CHF,P15061,P15090,IRCEIE2DXXX,INGBNL2AXXX,LOAN,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00606,PACS008-ddd2246b79,INST-20251004-00606,E2E-20251004-00606,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15092,IRCEIE2DXXX,BPPIITRRXXX,SUPP,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00607,PACS008-ddd2246b79,INST-20251004-00607,E2E-20251004-00607,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15093,IRCEIE2DXXX,CGDIPTPLXXX,SUPP,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00608,PACS008-ddd2246b79,INST-20251004-00608,E2E-20251004-00608,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15094,IRCEIE2DXXX,ICRAITRRXXX,PENS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00609,PACS008-ddd2246b79,INST-20251004-00609,E2E-20251004-00609,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15095,IRCEIE2DXXX,CRESCHZZ80A,ROYA,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00610,PACS008-ddd2246b79,INST-20251004-00610,E2E-20251004-00610,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15096,IRCEIE2DXXX,CHASUS33XXX,SUPP,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00611,PACS008-ddd2246b79,INST-20251004-00611,E2E-20251004-00611,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15097,IRCEIE2DXXX,SNSBNL2AXXX,LOAN,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00612,PACS008-ddd2246b79,INST-20251004-00612,E2E-20251004-00612,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15098,IRCEIE2DXXX,SWEDSESSXXX,TAXS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00613,PACS008-ddd2246b79,INST-20251004-00613,E2E-20251004-00613,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15099,IRCEIE2DXXX,INGBNL2AXXX,SUPP,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00615,PACS008-ddd2246b79,INST-20251004-00615,E2E-20251004-00615,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15101,IRCEIE2DXXX,SNSBNL2AXXX,TAXS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00616,PACS008-ddd2246b79,INST-20251004-00616,E2E-20251004-00616,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15102,IRCEIE2DXXX,BARCGB22XXX,PENS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00617,PACS008-ddd2246b79,INST-20251004-00617,E2E-20251004-00617,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,4887.38,USD,P15061,P15103,IRCEIE2DXXX,ESSESESSXXX,GOVT,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00618,PACS008-ddd2246b79,INST-20251004-00618,E2E-20251004-00618,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15104,IRCEIE2DXXX,DEUTDEFFXXX,DIVD,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00619,PACS008-ddd2246b79,INST-20251004-00619,E2E-20251004-00619,2025-10-04T09:03:00+00:00,2025-10-04T11:00:00+00:00,,,P15061,P15105,IRCEIE2DXXX,UNCRITMMXXX,LOAN,ACSC,N/A,117.0
PACS008-ddd2246b79-INST-20251004-00620,PACS008-ddd2246b79,INST-20251004-00620,E2E-20251004-00620,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15106,IRCEIE2DXXX,BPPIITRRXXX,ROYA,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00621,PACS008-ddd2246b79,INST-20251004-00621,E2E-20251004-00621,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,100075.78,CHF,P15061,P15107,IRCEIE2DXXX,CHASUS33XXX,SERV,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00623,PACS008-ddd2246b79,INST-20251004-00623,E2E-20251004-00623,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15109,IRCEIE2DXXX,DEUTDEFFXXX,DIVD,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00625,PACS008-ddd2246b79,INST-20251004-00625,E2E-20251004-00625,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15111,IRCEIE2DXXX,CCFRFRPPXXX,ROYA,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00626,PACS008-ddd2246b79,INST-20251004-00626,E2E-20251004-00626,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15112,IRCEIE2DXXX,BNPAFRPPXXX,GOVT,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00627,PACS008-ddd2246b79,INST-20251004-00627,E2E-20251004-00627,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15113,IRCEIE2DXXX,RAIFCH22XXX,GOVT,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00628,PACS008-ddd2246b79,INST-20251004-00628,E2E-20251004-00628,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15114,IRCEIE2DXXX,BOFIIE2DXXX,LOAN,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00629,PACS008-ddd2246b79,INST-20251004-00629,E2E-20251004-00629,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15115,IRCEIE2DXXX,HYVEDEMMXXX,PENS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00630,PACS008-ddd2246b79,INST-20251004-00630,E2E-20251004-00630,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,11471.97,GBP,P15061,P15116,IRCEIE2DXXX,CCFRFRPPXXX,ROYA,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00631,PACS008-ddd2246b79,INST-20251004-00631,E2E-20251004-00631,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15117,IRCEIE2DXXX,ACTVPTPLXXX,EDUC,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00632,PACS008-ddd2246b79,INST-20251004-00632,E2E-20251004-00632,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15118,IRCEIE2DXXX,BESCPTPLXXX,SALA,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00633,PACS008-ddd2246b79,INST-20251004-00633,E2E-20251004-00633,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15119,IRCEIE2DXXX,COBADEFFXXX,PENS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00635,PACS008-ddd2246b79,INST-20251004-00635,E2E-20251004-00635,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15121,IRCEIE2DXXX,NOVAPTPLXXX,SUPP,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00636,PACS008-ddd2246b79,INST-20251004-00636,E2E-20251004-00636,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15122,IRCEIE2DXXX,BSABESBBXXX,SERV,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00637,PACS008-ddd2246b79,INST-20251004-00637,E2E-20251004-00637,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15123,IRCEIE2DXXX,SOGEFRPPXXX,SUPP,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00638,PACS008-ddd2246b79,INST-20251004-00638,E2E-20251004-00638,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15124,IRCEIE2DXXX,SWEDSESSXXX,EDUC,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00639,PACS008-ddd2246b79,INST-20251004-00639,E2E-20251004-00639,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,128528.04,USD,P15061,P15125,IRCEIE2DXXX,CGDIPTPLXXX,EDUC,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00640,PACS008-ddd2246b79,INST-20251004-00640,E2E-20251004-00640,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15126,IRCEIE2DXXX,CGDIPTPLXXX,SERV,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00641,PACS008-ddd2246b79,INST-20251004-00641,E2E-20251004-00641,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15127,IRCEIE2DXXX,HBUKGB4BXXX,ROYA,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00642,PACS008-ddd2246b79,INST-20251004-00642,E2E-20251004-00642,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15128,IRCEIE2DXXX,CAIXESBBXXX,EDUC,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00643,PACS008-ddd2246b79,INST-20251004-00643,E2E-20251004-00643,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15129,IRCEIE2DXXX,SOGEFRPPXXX,SUPP,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00644,PACS008-ddd2246b79,INST-20251004-00644,E2E-20251004-00644,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,8656.15,GBP,P15061,P15130,IRCEIE2DXXX,ESSESESSXXX,SALA,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00645,PACS008-ddd2246b79,INST-20251004-00645,E2E-20251004-00645,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15131,IRCEIE2DXXX,CAIXESBBXXX,LOAN,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00646,PACS008-ddd2246b79,INST-20251004-00646,E2E-20251004-00646,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15132,IRCEIE2DXXX,NWBKGB2LXXX,TAXS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00647,PACS008-ddd2246b79,INST-20251004-00647,E2E-20251004-00647,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15133,IRCEIE2DXXX,BOFIIE2DXXX,PENS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00648,PACS008-ddd2246b79,INST-20251004-00648,E2E-20251004-00648,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15134,IRCEIE2DXXX,SWEDSESSXXX,TAXS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00649,PACS008-ddd2246b79,INST-20251004-00649,E2E-20251004-00649,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,11764.71,GBP,P15061,P15135,IRCEIE2DXXX,BNPAFRPPXXX,TAXS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00650,PACS008-ddd2246b79,INST-20251004-00650,E2E-20251004-00650,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15136,IRCEIE2DXXX,BSABESBBXXX,DIVD,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00651,PACS008-ddd2246b79,INST-20251004-00651,E2E-20251004-00651,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15137,IRCEIE2DXXX,WFBIUS6SXXX,PENS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00652,PACS008-ddd2246b79,INST-20251004-00652,E2E-20251004-00652,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15138,IRCEIE2DXXX,IRCEIE2DXXX,LOAN,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00653,PACS008-ddd2246b79,INST-20251004-00653,E2E-20251004-00653,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,166147.31,USD,P15061,P15139,IRCEIE2DXXX,UNCRITMMXXX,DIVD,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00654,PACS008-ddd2246b79,INST-20251004-00654,E2E-20251004-00654,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15140,IRCEIE2DXXX,BCITITMMXXX,PENS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00656,PACS008-ddd2246b79,INST-20251004-00656,E2E-20251004-00656,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15142,IRCEIE2DXXX,BYLADEM1001,PENS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00657,PACS008-ddd2246b79,INST-20251004-00657,E2E-20251004-00657,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,2925.79,USD,P15061,P15143,IRCEIE2DXXX,HANDSESSXXX,SUPP,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00658,PACS008-ddd2246b79,INST-20251004-00658,E2E-20251004-00658,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15144,IRCEIE2DXXX,BARCGB22XXX,SERV,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00659,PACS008-ddd2246b79,INST-20251004-00659,E2E-20251004-00659,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15145,IRCEIE2DXXX,ICRAITRRXXX,EDUC,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00660,PACS008-ddd2246b79,INST-20251004-00660,E2E-20251004-00660,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15146,IRCEIE2DXXX,UNCRITMMXXX,GOVT,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00661,PACS008-ddd2246b79,INST-20251004-00661,E2E-20251004-00661,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15147,IRCEIE2DXXX,SWEDSESSXXX,EDUC,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00663,PACS008-ddd2246b79,INST-20251004-00663,E2E-20251004-00663,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15149,IRCEIE2DXXX,CRESCHZZ80A,DIVD,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00664,PACS008-ddd2246b79,INST-20251004-00664,E2E-20251004-00664,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15150,IRCEIE2DXXX,BYLADEM1001,ROYA,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00665,PACS008-ddd2246b79,INST-20251004-00665,E2E-20251004-00665,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15151,IRCEIE2DXXX,CHASUS33XXX,TAXS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00666,PACS008-ddd2246b79,INST-20251004-00666,E2E-20251004-00666,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15152,IRCEIE2DXXX,BCITITMMXXX,TAXS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00667,PACS008-ddd2246b79,INST-20251004-00667,E2E-20251004-00667,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15153,IRCEIE2DXXX,ICRAITRRXXX,LOAN,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00669,PACS008-ddd2246b79,INST-20251004-00669,E2E-20251004-00669,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15155,IRCEIE2DXXX,CGDIPTPLXXX,DIVD,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00670,PACS008-ddd2246b79,INST-20251004-00670,E2E-20251004-00670,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,153364.11,GBP,P15061,P15156,IRCEIE2DXXX,CITIUS33XXX,DIVD,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00671,PACS008-ddd2246b79,INST-20251004-00671,E2E-20251004-00671,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15157,IRCEIE2DXXX,ICRAITRRXXX,SALA,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00672,PACS008-ddd2246b79,INST-20251004-00672,E2E-20251004-00672,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15158,IRCEIE2DXXX,BESCPTPLXXX,SUPP,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00673,PACS008-ddd2246b79,INST-20251004-00673,E2E-20251004-00673,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15159,IRCEIE2DXXX,ABNANL2AXXX,ROYA,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00674,PACS008-ddd2246b79,INST-20251004-00674,E2E-20251004-00674,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15160,IRCEIE2DXXX,DEUTDEFFXXX,EDUC,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00675,PACS008-ddd2246b79,INST-20251004-00675,E2E-20251004-00675,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15161,IRCEIE2DXXX,BBVAESMMXXX,EDUC,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00676,PACS008-ddd2246b79,INST-20251004-00676,E2E-20251004-00676,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15162,IRCEIE2DXXX,NOVAPTPLXXX,GOVT,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00677,PACS008-ddd2246b79,INST-20251004-00677,E2E-20251004-00677,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15163,IRCEIE2DXXX,NDEASESSXXX,ROYA,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00678,PACS008-ddd2246b79,INST-20251004-00678,E2E-20251004-00678,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15164,IRCEIE2DXXX,SNSBNL2AXXX,SERV,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00679,PACS008-ddd2246b79,INST-20251004-00679,E2E-20251004-00679,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15165,IRCEIE2DXXX,COBADEFFXXX,LOAN,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00680,PACS008-ddd2246b79,INST-20251004-00680,E2E-20251004-00680,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,11944.01,EUR,P15061,P15166,IRCEIE2DXXX,ABNANL2AXXX,SALA,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00681,PACS008-ddd2246b79,INST-20251004-00681,E2E-20251004-00681,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,195078.75,CHF,P15061,P15167,IRCEIE2DXXX,CITIUS33XXX,SERV,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00682,PACS008-ddd2246b79,INST-20251004-00682,E2E-20251004-00682,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15168,IRCEIE2DXXX,ICRAITRRXXX,TAXS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00683,PACS008-ddd2246b79,INST-20251004-00683,E2E-20251004-00683,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15169,IRCEIE2DXXX,ABNANL2AXXX,PENS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00685,PACS008-ddd2246b79,INST-20251004-00685,E2E-20251004-00685,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,7496.99,GBP,P15061,P15171,IRCEIE2DXXX,RAIFCH22XXX,ROYA,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00686,PACS008-ddd2246b79,INST-20251004-00686,E2E-20251004-00686,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15172,IRCEIE2DXXX,RAIFCH22XXX,SERV,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00687,PACS008-ddd2246b79,INST-20251004-00687,E2E-20251004-00687,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15173,IRCEIE2DXXX,CAIXESBBXXX,SUPP,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00688,PACS008-ddd2246b79,INST-20251004-00688,E2E-20251004-00688,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,177885.04,GBP,P15061,P15174,IRCEIE2DXXX,BARCGB22XXX,GOVT,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00689,PACS008-ddd2246b79,INST-20251004-00689,E2E-20251004-00689,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15175,IRCEIE2DXXX,NWBKGB2LXXX,EDUC,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00692,PACS008-ddd2246b79,INST-20251004-00692,E2E-20251004-00692,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15178,IRCEIE2DXXX,UNCRITMMXXX,EDUC,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00693,PACS008-ddd2246b79,INST-20251004-00693,E2E-20251004-00693,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15179,IRCEIE2DXXX,SNSBNL2AXXX,PENS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00694,PACS008-ddd2246b79,INST-20251004-00694,E2E-20251004-00694,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15180,IRCEIE2DXXX,ACTVPTPLXXX,SALA,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00695,PACS008-ddd2246b79,INST-20251004-00695,E2E-20251004-00695,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15181,IRCEIE2DXXX,BESCPTPLXXX,TAXS,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00696,PACS008-ddd2246b79,INST-20251004-00696,E2E-20251004-00696,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15182,IRCEIE2DXXX,COBADEFFXXX,SERV,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00697,PACS008-ddd2246b79,INST-20251004-00697,E2E-20251004-00697,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15183,IRCEIE2DXXX,HYVEDEMMXXX,SERV,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00698,PACS008-ddd2246b79,INST-20251004-00698,E2E-20251004-00698,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15184,IRCEIE2DXXX,CHASUS33XXX,ROYA,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00699,PACS008-ddd2246b79,INST-20251004-00699,E2E-20251004-00699,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15185,IRCEIE2DXXX,HBUKGB4BXXX,GOVT,ACSP,N/A,87.0
PACS008-ddd2246b79-INST-20251004-00700,PACS008-ddd2246b79,INST-20251004-00700,E2E-20251004-00700,2025-10-04T09:03:00+00:00,2025-10-04T10:30:00+00:00,,,P15061,P15186,IRCEIE2DXXX,ULSBIE2DXXX,PENS,ACSP,N/A,87.0
